Código,Título,Preço,Endereço,Quartos,Banheiros,Área,Link,Quantidade de Imagens
-1831,Sem título,"R$ 450.000,00
    aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-prainha-torres-centro-2-quartos-venda-ref-1831/,0
-2152,Sem título,"R$ 900.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/sobrado-torres-morada-das-palmeiras-3-quartos-1-garagem-venda-ref-2152/,0
-2151,Sem título,"R$ 3.800.000,00
    aceita permuta financiamento com construtora aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",4,N/A,N/A,https://www.novatorres.com.br/imovel/casa-em-condominio-no-ilhas-park-torres-ilhas-park-4-quartos-2-garagens-venda-ref-2151/,0
-2150,Sem título,R$ 360.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/terreno-em-condominio-no-reserva-das-aguas-torres-reserva-das-aguas-venda-ref-2150/,0
-2137,Sem título,R$ 1.890.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-origem-torres-centro-2-quartos-2-garagens-venda-ref-2137/,0
-1349,Sem título,"R$ 557.000,00
    aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/casa-passo-de-torres-praia-azul-2-quartos-1-garagem-venda-ref-1349/,0
-2148,Sem título,"R$ 245.000,00
    aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-ilha-bela-passo-de-torres-novo-passo-2-quartos-1-garagem-venda-ref-2148/,0
-1882,Sem título,R$ 850.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-clezar-torres-centro-3-quartos-1-garagem-venda-ref-1882/,0
-2130,Sem título,"R$ 840.000,00
    aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",4,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-farol-da-praia-torres-predial-4-quartos-1-garagem-venda-ref-2130/,0
-683,Sem título,R$ 120.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/terreno-torres-praia-paraiso-venda-ref-683/,0
-1427,Sem título,"R$ 980.000,00","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/sala-comercial-no-edificio-rio-branco-centro-medico-torres-centro-venda-ref-1427/,0
-1120,Sem título,"R$ 650.000,00
    aceita permuta aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",4,N/A,N/A,https://www.novatorres.com.br/imovel/casa-torres-igra-norte-4-quartos-1-garagem-venda-ref-1120/,0
-1384,Sem título,"R$ 690.000,00
    aceita permuta aceita financiamento financiamento com construtora aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",1,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-montreal-torres-centro-1-quarto-1-garagem-venda-ref-1384/,0
-1066,Sem título,"R$ 950.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-vista-nobre-torres-predial-3-quartos-1-garagem-venda-ref-1066/,0
-2145,Sem título,"R$ 650.085,00
    aceita permuta financiamento com construtora aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-delville-torres-engenho-velho-2-quartos-1-garagem-venda-ref-2145/,0
-2144,Sem título,"R$ 1.285.011,00
    aceita permuta financiamento com construtora aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-toronto-torres-predial-2-quartos-2-garagens-venda-ref-2144/,0
-2143,Sem título,"R$ 1.632.931,00
    aceita permuta financiamento com construtora aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-toronto-torres-predial-2-quartos-2-garagens-venda-ref-2143/,0
-2142,Sem título,"R$ 1.324.311,00
    aceita permuta financiamento com construtora aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-toronto-torres-predial-2-quartos-2-garagens-venda-ref-2142/,0
-2141,Sem título,"R$ 1.824.551,00
    aceita permuta aceita financiamento financiamento com construtora aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-toronto-torres-predial-3-quartos-2-garagens-venda-ref-2141/,0
-2139,Sem título,"R$ 1.408.021,00
    aceita permuta financiamento com construtora aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-toronto-torres-predial-2-quartos-2-garagens-venda-ref-2139/,0
-516,Sem título,"R$ 1.820.551,00
    aceita permuta financiamento com construtora aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-ibiza-torres-praia-grande-2-quartos-2-garagens-venda-ref-516/,0
-2138,Sem título,R$ 1.090.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-vicino-torres-centro-2-quartos-2-garagens-venda-ref-2138/,0
-1663,Sem título,"R$ 1.350.000,00
    aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-elegance-torres-predial-3-quartos-3-garagens-venda-ref-1663/,0
-1550,Sem título,"R$ 1.220.098,00
    aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/loja-no-du-porto-torres-centro-venda-ref-1550/,0
-2015,Sem título,"R$ 3.190.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-imperial-torres-centro-3-quartos-2-garagens-venda-ref-2015/,0
-383,Sem título,"R$ 1.300.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-dom-pedro-i-passo-de-torres-centro-3-quartos-2-garagens-venda-ref-383/,0
-1549,Sem título,R$ 530.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",1,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-majestic-torres-praia-da-cal-1-quarto-1-garagem-venda-ref-1549/,0
-1547,Sem título,R$ 530.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-majestic-torres-praia-da-cal-2-quartos-1-garagem-venda-ref-1547/,0
-1548,Sem título,R$ 530.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",1,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-majestic-torres-praia-da-cal-1-quarto-1-garagem-venda-ref-1548/,0
-1546,Sem título,R$ 530.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-majestic-torres-praia-da-cal-2-quartos-2-garagens-venda-ref-1546/,0
-264,Sem título,"R$ 1.180.000,00
    aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-perito-moreno-torres-predial-2-quartos-2-garagens-venda-ref-264/,0
-1555,Sem título,R$ 3.380.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-debret-torres-praia-grande-3-quartos-2-garagens-venda-ref-1555/,0
-59,Sem título,"R$ 650.000,00","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/terreno-em-condominio-no-ilhas-park-torres-ilhas-park-venda-ref-59/,0
-1077,Sem título,"R$ 2.120.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-pousada-do-sol-torres-praia-grande-3-quartos-2-garagens-venda-ref-1077/,0
-2135,Sem título,"a partir de R$ 780.000,00
    aceita permuta financiamento com construtora aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",1,N/A,N/A,https://www.novatorres.com.br/imovel/predio-residencial-edificio-horizon-torres-predial-1-quarto-1-garagem-venda-ref-2135/,0
-2134,Sem título,R$ 1.267.860,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-rosa-dos-ventos-torres-predial-2-quartos-1-garagem-venda-ref-2134/,0
-492,Sem título,"R$ 3.500.000,00
    aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/cobertura-duplex-no-edificio-dona-iris-torres-prainha-3-quartos-2-garagens-venda-ref-492/,0
-1708,Sem título,"R$ 1.090.000,00","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-toronto-torres-predial-2-quartos-2-garagens-venda-ref-1708/,0
-758,Sem título,"R$ 1.800.000,00
    aceita permuta aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-montalcino-torres-praia-grande-3-quartos-venda-ref-758/,0
-1300,Sem título,"a partir de R$ 1.435.243,50
    aceita permuta aceita financiamento financiamento com construtora aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-cortille-torres-centro-3-quartos-1-garagem-venda-ref-1300/,0
-634,Sem título,R$ 1.190.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",1,N/A,N/A,https://www.novatorres.com.br/imovel/flat-no-edificio-vesta-torres-centro-1-quarto-1-garagem-venda-ref-634/,0
-10,Sem título,"R$ 746.000,00
    aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",1,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-punta-del-sole-torres-predial-1-quarto-1-garagem-venda-ref-10/,0
-2131,Sem título,"R$ 1.120.000,00
    aceita permuta aceita financiamento aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/terreno-em-condominio-no-ilhas-park-torres-ilhas-park-venda-ref-2131/,0
-2132,Sem título,R$ 717.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",1,N/A,N/A,https://www.novatorres.com.br/imovel/studio-no-edificio-essenza-torres-praia-da-cal-1-quarto-1-garagem-venda-ref-2132/,0
-1076,Sem título,R$ 1.200.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-magma-torres-centro-2-quartos-1-garagem-venda-ref-1076/,0
-1004,Sem título,"R$ 3.300.000,00
    aceita permuta aceita veículo","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-costa-azzurra-torres-centro-3-quartos-3-garagens-venda-ref-1004/,0
-2072,Sem título,R$ 1.090.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-duplex-no-edificio-punta-del-sole-torres-centro-2-quartos-1-garagem-venda-ref-2072/,0
-1337,Sem título,R$ 850.000,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",3,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-new-galery-torres-centro-3-quartos-1-garagem-venda-ref-1337/,0
-1799,Sem título,R$ 1.267.860,"Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",2,N/A,N/A,https://www.novatorres.com.br/imovel/apartamento-no-edificio-dom-raphael-torres-predial-2-quartos-1-garagem-venda-ref-1799/,0
-1885,Sem título,"R$ 1.930.000,00
    aceita permuta","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",4,N/A,N/A,https://www.novatorres.com.br/imovel/casa-torres-centro-4-quartos-4-garagens-venda-ref-1885/,0
-2128,Sem título,"R$ 690.000,00
    aceita financiamento","Nova Torres Imobiliária


Rua José Antônio Picoral, nº 250
Centro - 95560-000
Torres - RS
mapa google
Nova Torres Negócios Imobiliários Ltda
CNPJ: 12.426.333/0001-66",N/A,N/A,N/A,https://www.novatorres.com.br/imovel/terreno-em-condominio-no-ilhas-park-torres-ilhas-park-venda-ref-2128/,0
